timestamp,symbol,trendscore,supertrend,sma8,sma21
2026-01-28 01:52:23,ALUUSDT,85,buy,0.006975,0.006974
2026-01-28 01:52:23,ANKRUSDT,60,buy,0.006128,0.006128
2026-01-28 01:52:23,APEXUSDT,20,sell,0.361475,0.361581
2026-01-28 01:52:23,APTUSDT,95,buy,1.584037,1.583738
2026-01-28 01:52:23,ARBUSDT,95,buy,0.170634,0.170563
2026-01-28 01:52:23,ARKMUSDT,85,buy,0.166484,0.166536
2026-01-28 01:52:23,ASTERUSDT,30,sell,0.6664,0.667019
2026-01-28 01:52:23,ASTRUSDT,20,sell,0.011302,0.011318
2026-01-28 01:52:23,ATHUSDT,55,sell,0.008968,0.008959
2026-01-28 01:52:23,ATOMUSDT,60,buy,2.226475,2.227129
2026-01-28 01:52:23,ATUSDT,95,buy,0.160786,0.160637
2026-01-28 01:52:23,AUCTIONUSDT,85,buy,6.240375,6.189476
2026-01-28 01:52:23,AUSDT,85,buy,0.110449,0.110287
2026-01-28 01:52:23,AVAAIUSDT,95,buy,0.009132,0.009065
2026-01-28 01:52:23,AVAXUSDT,45,sell,12.098,12.090048
2026-01-28 01:52:23,AVNTUSDT,80,sell,0.315787,0.315224
2026-01-28 01:52:23,AXLUSDT,55,sell,0.08468,0.084511
2026-01-28 01:52:23,AXSUSDT,95,buy,2.507262,2.495143
2026-01-28 01:52:23,B3USDT,100,buy,0.000817,0.000817
2026-01-28 01:52:23,BANANAS31USDT,85,buy,0.004322,0.004317
2026-01-28 01:52:23,BANANAUSDT,95,buy,6.34425,6.342905
2026-01-28 01:52:23,BANUSDT,65,buy,0.077464,0.077423
2026-01-28 01:52:23,BATUSDT,95,buy,0.173236,0.173127
2026-01-28 01:52:23,BBUSDT,100,buy,0.049035,0.048973
2026-01-28 01:52:23,BEAMUSDT,70,buy,0.003238,0.003239
2026-01-28 01:52:23,BEATUSDT,15,sell,0.276184,0.27591
2026-01-28 01:52:23,BELUSDT,85,buy,0.131683,0.131531
2026-01-28 01:52:23,BERAUSDT,55,sell,0.636175,0.635581
2026-01-28 01:52:23,BIGTIMEUSDT,85,buy,0.021187,0.02116
2026-01-28 01:52:23,BIOUSDT,70,buy,0.044844,0.044887
2026-01-28 01:52:23,BLASTUSDT,85,buy,0.000738,0.000737
2026-01-28 01:52:23,BLESSUSDT,60,buy,0.008032,0.008039
2026-01-28 01:52:23,BLUAIUSDT,0,sell,0.006816,0.006832
2026-01-28 01:52:23,BLURUSDT,95,buy,0.029024,0.02901
2026-01-28 01:52:23,BMTUSDT,85,buy,0.022452,0.022435
2026-01-28 01:52:23,BOBBOBUSDT,0,sell,0.009555,0.009578
2026-01-28 01:52:23,BOMEUSDT,95,buy,0.000585,0.000585
2026-01-28 01:52:23,BRETTUSDT,55,sell,0.013153,0.013145
2026-01-28 01:52:23,BREVUSDT,30,sell,0.214689,0.214751
2026-01-28 01:52:23,BRUSDT,55,buy,0.067054,0.067192
2026-01-28 01:52:23,BSUUSDT,5,sell,0.160275,0.160345
2026-01-28 01:52:23,BTCUSDT,45,sell,89314.675,89280.133333
2026-01-28 01:52:23,BTRUSDT,55,buy,0.130679,0.130665
2026-01-28 01:52:23,CAKEUSDT,55,sell,1.9198,1.91829
2026-01-28 01:52:23,CARVUSDT,45,sell,0.094418,0.094404
2026-01-28 01:52:23,CCUSDT,45,sell,0.154601,0.154162
2026-01-28 01:52:23,CELOUSDT,20,sell,0.11949,0.119502
2026-01-28 01:52:23,CETUSUSDT,40,buy,0.022764,0.022793
2026-01-28 01:52:23,CFXUSDT,60,buy,0.067824,0.067848
2026-01-28 01:52:23,CGPTUSDT,55,sell,0.029578,0.029573
2026-01-28 01:52:23,CHILLGUYUSDT,30,sell,0.016015,0.016025
2026-01-28 01:52:23,CLOUDUSDT,85,buy,0.061366,0.061319
2026-01-28 01:52:23,CLOUSDT,15,sell,0.334075,0.334062
2026-01-28 01:52:23,CRVUSDT,85,buy,0.344612,0.344433
2026-01-28 01:52:23,CTKUSDT,100,buy,0.246856,0.246975
2026-01-28 01:52:23,CVCUSDT,55,sell,0.042603,0.04259
2026-01-28 01:52:23,CVXUSDT,45,sell,2.086212,2.085848
2026-01-28 01:52:23,CYBERUSDT,85,buy,0.787475,0.786614
2026-01-28 01:52:23,CYSUSDT,40,buy,0.292863,0.294848
2026-01-28 01:52:23,DASHUSDT,60,buy,61.33125,61.367619
2026-01-28 01:52:23,DEEPUSDT,55,sell,0.038774,0.038751
2026-01-28 01:52:23,DEGENUSDT,85,buy,0.001037,0.001036
2026-01-28 01:52:23,DENTUSDT,55,sell,0.000188,0.000188
2026-01-28 01:52:23,DODOUSDT,100,buy,0.018258,0.018254
2026-01-28 01:52:23,DOGEUSDT,45,sell,0.125094,0.12505
2026-01-28 01:52:23,DOLOUSDT,70,buy,0.046341,0.046346
2026-01-28 01:52:23,DOODUSDT,65,buy,0.005154,0.005189
2026-01-28 01:52:23,DOTUSDT,45,sell,1.865687,1.864781
2026-01-28 01:52:23,DRIFTUSDT,95,buy,0.147659,0.147536
2026-01-28 01:52:23,DUSKUSDT,55,sell,0.147718,0.147641
2026-01-28 01:52:23,DYDXUSDT,95,buy,0.169796,0.169723
2026-01-28 01:52:23,DYMUSDT,95,buy,0.057544,0.057525
2026-01-28 01:52:23,EDENUSDT,85,buy,0.055574,0.055549
2026-01-28 01:52:23,EDUUSDT,100,buy,0.146865,0.146266
2026-01-28 01:52:23,EGLDUSDT,55,sell,5.75475,5.753714
2026-01-28 01:52:23,EIGENUSDT,45,sell,0.333313,0.332833
2026-01-28 01:52:23,ELSAUSDT,100,buy,0.124742,0.124606
2026-01-28 01:52:23,ENAUSDT,55,sell,0.173127,0.173
2026-01-28 01:52:23,ENJUSDT,85,buy,0.027454,0.027438
2026-01-28 01:52:23,ENSOUSDT,55,buy,1.372337,1.367238
2026-01-28 01:52:23,ENSUSDT,95,buy,9.006375,8.999667
2026-01-28 01:52:23,EPICUSDT,95,buy,0.526112,0.525548
2026-01-28 01:52:23,EPTUSDT,60,buy,0.00194,0.001941
2026-01-28 01:52:23,ERAUSDT,95,buy,0.203465,0.203437
2026-01-28 01:52:23,ESPORTSUSDT,100,buy,0.511486,0.510824
2026-01-28 01:52:23,ESUSDT,45,sell,0.15308,0.15301
2026-01-28 01:52:23,ETCUSDT,65,sell,11.53375,11.532
2026-01-28 01:52:23,ETHBTCUSDT,85,buy,0.033753,0.033751
2026-01-28 01:52:23,ETHFIUSDT,95,buy,0.626075,0.625381
2026-01-28 01:52:23,ETHUSDT,55,sell,3014.39,3012.142381
2026-01-28 01:52:23,EULUSDT,95,buy,1.863012,1.859
2026-01-28 01:52:23,EVAAUSDT,65,sell,0.880188,0.879395
2026-01-28 01:52:23,FARTCOINUSDT,95,buy,0.307487,0.307243
2026-01-28 01:52:23,FFUSDT,100,buy,0.091719,0.09138
2026-01-28 01:52:23,FHEUSDT,95,buy,0.139596,0.139729
2026-01-28 01:52:23,FIDAUSDT,95,buy,0.025311,0.025291
2026-01-28 01:52:23,FIGHTUSDT,65,buy,0.024044,0.024124
2026-01-28 01:52:23,FILUSDT,45,sell,1.267912,1.265919
2026-01-28 01:52:23,FLOCKUSDT,55,sell,0.078166,0.078152
2026-01-28 01:52:23,FLOWUSDT,95,buy,0.07354,0.07318
2026-01-28 01:52:23,FLRUSDT,85,buy,0.010608,0.0106
2026-01-28 01:52:23,FLUIDUSDT,95,buy,2.938875,2.937905
2026-01-28 01:52:23,FLUXUSDT,70,buy,0.099175,0.099224
2026-01-28 01:52:23,FOGOUSDT,100,buy,0.040747,0.040402
2026-01-28 01:52:23,FOLKSUSDT,15,sell,2.34365,2.349343
2026-01-28 01:52:23,FUSDT,85,buy,0.006708,0.006691
2026-01-28 01:52:23,GALAUSDT,55,sell,0.006004,0.006003
2026-01-28 01:52:23,GASUSDT,55,sell,1.93665,1.934738
2026-01-28 01:52:23,GIGAUSDT,20,sell,0.003172,0.003173
2026-01-28 01:52:23,GIGGLEUSDT,70,buy,48.81625,48.830476
2026-01-28 01:52:23,GLMUSDT,30,sell,0.237595,0.237643
2026-01-28 01:52:23,GPSUSDT,85,buy,0.007416,0.007412
2026-01-28 01:52:23,GRTUSDT,85,buy,0.036326,0.036294
2026-01-28 01:52:23,GUNUSDT,20,sell,0.029932,0.029974
2026-01-28 01:52:23,HAEDALUSDT,85,buy,0.039554,0.03956
2026-01-28 01:52:23,HANAUSDT,20,sell,0.027175,0.027266
2026-01-28 01:52:23,HBARUSDT,45,sell,0.10758,0.107523
2026-01-28 01:52:23,HEMIUSDT,0,sell,0.014901,0.015028
2026-01-28 01:52:23,HFTUSDT,85,buy,0.025519,0.025505
2026-01-28 01:52:23,HMSTRUSDT,20,sell,0.000229,0.00023
2026-01-28 01:52:23,HOLOUSDT,95,buy,0.069144,0.069058
2026-01-28 01:52:23,HOMEUSDT,85,buy,0.03101,0.031041
2026-01-28 01:52:23,HPOS10IUSDT,85,buy,0.033973,0.03396
2026-01-28 01:52:23,HUMAUSDT,45,sell,0.025014,0.024969
2026-01-28 01:52:23,HUSDT,95,buy,0.158209,0.158203
2026-01-28 01:52:23,HYPERUSDT,85,buy,0.126299,0.126053
2026-01-28 01:52:23,HYPEUSDT,90,buy,32.347625,32.167952
2026-01-28 01:52:23,ICNTUSDT,0,sell,0.393725,0.394843
2026-01-28 01:52:23,ICPUSDT,45,sell,3.274375,3.271571
2026-01-28 01:52:23,IDEXUSDT,40,buy,0.009287,0.009303
2026-01-28 01:52:23,IDUSDT,45,sell,0.065381,0.065367
2026-01-28 01:52:23,IMXUSDT,85,buy,0.234846,0.234608
2026-01-28 01:52:23,INITUSDT,45,sell,0.091434,0.091327
2026-01-28 01:52:23,INJUSDT,85,buy,4.447125,4.443905
2026-01-28 01:52:23,IOSTUSDT,95,buy,0.001543,0.001543
2026-01-28 01:52:23,IOTAUSDT,85,buy,0.086893,0.086751
2026-01-28 01:52:23,IOTXUSDT,95,buy,0.007649,0.007645
2026-01-28 01:52:23,IOUSDT,45,sell,0.156889,0.156666
2026-01-28 01:52:23,IPUSDT,35,buy,2.205575,2.210933
2026-01-28 01:52:23,IRYSUSDT,55,buy,0.045628,0.045546
2026-01-28 01:52:23,JASMYUSDT,20,sell,0.006863,0.006864
2026-01-28 01:52:23,JELLYJELLYUSDT,50,sell,0.061474,0.061427
2026-01-28 01:52:23,JSTUSDT,100,buy,0.041586,0.041335
2026-01-28 01:52:23,JTOUSDT,55,sell,0.368088,0.365086
2026-01-28 01:52:23,JUPUSDT,45,sell,0.203366,0.203128
2026-01-28 01:52:23,KAIAUSDT,55,sell,0.072148,0.072085
2026-01-28 01:52:23,KAITOUSDT,95,buy,0.424187,0.423576
2026-01-28 01:52:23,KERNELUSDT,85,buy,0.07462,0.074576
2026-01-28 01:52:23,KGENUSDT,0,sell,0.270875,0.271344
2026-01-28 01:52:23,KITEUSDT,45,sell,0.124687,0.124285
2026-01-28 01:52:23,KMNOUSDT,100,buy,0.039967,0.039926
2026-01-28 01:52:23,KNCUSDT,95,buy,0.211391,0.211122
2026-01-28 01:52:23,KSMUSDT,55,sell,6.7445,6.740667
2026-01-28 01:52:23,L3USDT,55,sell,0.011179,0.011162
2026-01-28 01:52:23,LAUSDT,55,sell,0.304762,0.30439
2026-01-28 01:52:23,LDOUSDT,85,buy,0.523438,0.523029
2026-01-28 01:52:23,LIGHTUSDT,70,buy,0.4134,0.413467
2026-01-28 01:52:23,LINEAUSDT,85,buy,0.006386,0.006368
2026-01-28 01:52:23,LINKUSDT,55,sell,11.98075,11.978333
2026-01-28 01:52:23,LISTAUSDT,35,sell,0.138327,0.138444
2026-01-28 01:52:23,LITUSDT,80,buy,1.947437,1.937848
2026-01-28 01:52:23,LSKUSDT,45,sell,0.179377,0.179421
2026-01-28 01:52:23,LTCUSDT,55,sell,69.7775,69.747619
2026-01-28 01:52:23,LUMIAUSDT,85,buy,0.09948,0.099418
2026-01-28 01:52:23,LUNA2USDT,95,buy,0.078528,0.078457
2026-01-28 01:52:23,LYNUSDT,100,buy,0.123955,0.121895
2026-01-28 01:52:23,MAGICUSDT,95,buy,0.08958,0.089474
2026-01-28 01:52:23,MAGMAUSDT,85,buy,0.100786,0.1006
2026-01-28 01:52:23,MANAUSDT,95,buy,0.139118,0.139053
2026-01-28 01:52:23,MANTAUSDT,55,sell,0.079144,0.079116
2026-01-28 01:52:23,MAVUSDT,85,buy,0.025168,0.025141
2026-01-28 01:52:23,MEMEUSDT,55,sell,0.001052,0.001051
2026-01-28 01:52:23,MERLUSDT,85,buy,0.085034,0.084803
2026-01-28 01:52:23,METUSDT,85,buy,0.269895,0.269002
2026-01-28 01:52:23,MEUSDT,55,sell,0.20535,0.205143
2026-01-28 01:52:23,MINAUSDT,85,buy,0.087421,0.087345
2026-01-28 01:52:23,MIRAUSDT,100,buy,0.125053,0.124839
2026-01-28 01:52:23,MMTUSDT,45,sell,0.210876,0.210871
2026-01-28 01:52:23,MOCAUSDT,45,sell,0.022045,0.022019
2026-01-28 01:52:23,MONUSDT,15,sell,0.021561,0.021553
2026-01-28 01:52:23,MOODENGUSDT,85,buy,0.068566,0.06851
2026-01-28 01:52:23,MOVEUSDT,95,buy,0.033946,0.033893
2026-01-28 01:52:23,MUBARAKUSDT,85,buy,0.018137,0.018118
2026-01-28 01:52:23,MUSDT,0,sell,1.568913,1.570195
2026-01-28 01:52:23,MYXUSDT,45,sell,5.953375,5.94319
2026-01-28 01:52:23,NAORISUSDT,45,sell,0.027453,0.027568
2026-01-28 01:52:23,NEARUSDT,45,sell,1.4824,1.481538
2026-01-28 01:52:23,NEWTUSDT,95,buy,0.10345,0.102612
2026-01-28 01:52:23,NIGHTUSDT,0,sell,0.059166,0.059324
2026-01-28 01:52:23,NILUSDT,70,buy,0.069568,0.069651
2026-01-28 01:52:23,NOMUSDT,85,buy,0.010399,0.010268
2026-01-28 01:52:23,NOTUSDT,85,buy,0.000546,0.000545
2026-01-28 01:52:23,NTRNUSDT,45,sell,0.02068,0.020669
2026-01-28 01:52:23,OBTUSDT,95,buy,0.001949,0.001949
2026-01-28 01:52:23,OLUSDT,55,sell,0.018038,0.018032
2026-01-28 01:52:23,OMUSDT,85,buy,0.064345,0.064271
2026-01-28 01:52:23,ONDOUSDT,85,buy,0.338625,0.338033
2026-01-28 01:52:23,ONGUSDT,20,sell,0.083255,0.083256
2026-01-28 01:52:23,ONTUSDT,95,buy,0.05917,0.059117
2026-01-28 01:52:23,OPENUSDT,85,buy,0.161515,0.161391
2026-01-28 01:52:23,OPUSDT,85,buy,0.3016,0.301252
2026-01-28 01:52:23,ORBSUSDT,15,sell,0.010158,0.010175
2026-01-28 01:52:23,ORDERUSDT,55,sell,0.081575,0.081458
2026-01-28 01:52:23,ORDIUSDT,45,sell,3.93325,3.930143
2026-01-28 01:52:23,OXTUSDT,95,buy,0.021138,0.021125
2026-01-28 01:52:23,PARTIUSDT,95,buy,0.086444,0.086362
2026-01-28 01:52:23,PEAQUSDT,25,sell,0.026959,0.02695
2026-01-28 01:52:23,PENDLEUSDT,95,buy,1.905725,1.905495
2026-01-28 01:52:23,PENGUUSDT,55,sell,0.009901,0.009884
2026-01-28 01:52:23,PEOPLEUSDT,85,buy,0.009303,0.009294
2026-01-28 01:52:23,PHAUSDT,95,buy,0.038196,0.038102
2026-01-28 01:52:23,PIEVERSEUSDT,5,sell,0.620113,0.622767
2026-01-28 01:52:23,PIPPINUSDT,80,buy,0.497661,0.496564
2026-01-28 01:52:23,PLAYSOUTUSDT,80,buy,0.073971,0.073767
2026-01-28 01:52:23,PLUMEUSDT,100,buy,0.015501,0.015437
2026-01-28 01:52:23,PNUTUSDT,95,buy,0.072926,0.072863
2026-01-28 01:52:23,POLUSDT,20,sell,0.118929,0.118937
2026-01-28 01:52:23,POLYXUSDT,60,buy,0.054531,0.054562
2026-01-28 01:52:23,PONKEUSDT,100,buy,0.039074,0.038725
2026-01-28 01:52:23,POPCATUSDT,100,buy,0.074574,0.074451
2026-01-28 01:52:23,PORTALUSDT,85,buy,0.01995,0.019934
2026-01-28 01:52:23,POWERUSDT,85,buy,0.217271,0.215966
2026-01-28 01:52:23,POWRUSDT,95,buy,0.083843,0.083814
2026-01-28 01:52:23,PROMPTUSDT,20,sell,0.066211,0.066345
2026-01-28 01:52:23,PROVEUSDT,20,sell,0.364475,0.364819
2026-01-28 01:52:23,PTBUSDT,0,sell,0.002938,0.00301
2026-01-28 01:52:23,PUMPBTCUSDT,85,buy,0.025003,0.024979
2026-01-28 01:52:23,PUMPFUNUSDT,95,buy,0.00318,0.003179
2026-01-28 01:52:23,PYRUSDT,85,buy,0.429175,0.428957
2026-01-28 01:52:23,PYTHUSDT,85,buy,0.061629,0.061496
2026-01-28 01:52:23,QUSDT,85,buy,0.018053,0.018052
2026-01-28 01:52:23,RAREUSDT,85,buy,0.02574,0.02571
2026-01-28 01:52:23,RDNTUSDT,85,buy,0.008488,0.00848
2026-01-28 01:52:23,RECALLUSDT,45,sell,0.081691,0.081527
2026-01-28 01:52:23,REDUSDT,85,buy,0.261895,0.260676
2026-01-28 01:52:23,RENDERUSDT,100,buy,1.86695,1.866457
2026-01-28 01:52:23,RESOLVUSDT,25,sell,0.125384,0.125959
2026-01-28 01:52:23,RIVERUSDT,80,buy,72.89925,72.585
2026-01-28 01:52:23,RLUSDUSDT,5,sell,0.998162,0.998186
2026-01-28 01:52:23,ROSEUSDT,95,buy,0.020911,0.020873
2026-01-28 01:52:23,RSRUSDT,45,sell,0.002346,0.002344
2026-01-28 01:52:23,SAFEUSDT,20,sell,0.152634,0.15273
2026-01-28 01:52:23,SAHARAUSDT,95,buy,0.024411,0.024349
2026-01-28 01:52:23,SANDUSDT,45,sell,0.126761,0.126719
2026-01-28 01:52:23,SAROSUSDT,100,buy,0.002216,0.002197
2026-01-28 01:52:23,SCRTUSDT,20,sell,0.153567,0.153619
2026-01-28 01:52:23,SEIUSDT,55,sell,0.10652,0.106435
2026-01-28 01:52:23,SENTUSDT,95,buy,0.026253,0.026183
2026-01-28 01:52:23,SHELLUSDT,100,buy,0.04618,0.045906
2026-01-28 01:52:23,SHIB1000USDT,95,buy,0.007772,0.007769
2026-01-28 01:52:23,SIGNUSDT,85,buy,0.03828,0.038249
2026-01-28 01:52:23,SKLUSDT,85,buy,0.009723,0.009705
2026-01-28 01:52:23,SKRUSDT,55,buy,0.025329,0.025407
2026-01-28 01:52:23,SKYAIUSDT,95,buy,0.039672,0.039645
2026-01-28T02:13:45,0GUSDT,90,buy,0.8512,0.850276
2026-01-28T02:13:45,1000000MOGUSDT,15,sell,0.245801,0.245973
2026-01-28T02:13:45,10000QUBICUSDT,85,buy,0.006136,0.006133
2026-01-28T02:13:45,1000BONKUSDT,0,sell,0.0088,0.008812
2026-01-28T02:13:45,1000FLOKIUSDT,0,sell,0.041686,0.041773
2026-01-28T02:13:45,1000NEIROCTOUSDT,15,sell,0.114725,0.114786
2026-01-28T02:13:45,1000PEPEUSDT,15,sell,0.005007,0.005015
2026-01-28T02:13:45,1000RATSUSDT,95,buy,0.05944,0.05874
2026-01-28T02:13:45,1000TOSHIUSDT,35,buy,0.287513,0.287914
2026-01-28T02:13:45,1000TURBOUSDT,0,sell,1.509262,1.51199
2026-01-28T02:13:45,1000XUSDT,0,sell,0.017018,0.017041
2026-01-28T02:13:45,1INCHUSDT,0,sell,0.114475,0.114912
2026-01-28T02:13:45,ACUUSDT,30,sell,0.195969,0.196048
2026-01-28T02:13:45,ADAUSDT,0,sell,0.357025,0.357381
2026-01-28T02:13:45,AERGOUSDT,0,sell,0.060034,0.060174
2026-01-28T02:13:45,AEROUSDT,15,sell,0.46045,0.46109
2026-01-28T02:13:45,AGLDUSDT,55,sell,0.280212,0.280119
2026-01-28T02:13:45,AIXBTUSDT,100,buy,0.030933,0.03087
2026-01-28T02:13:45,AKEUSDT,55,sell,0.000386,0.000386
2026-01-28T02:13:45,AKTUSDT,15,sell,0.453175,0.453157
2026-01-28T02:13:45,ALGOUSDT,15,sell,0.12175,0.122042
2026-01-28T02:13:45,ALLOUSDT,0,sell,0.08817,0.08822
2026-01-28T02:13:45,ALTUSDT,0,sell,0.011334,0.011354
2026-01-28T02:13:45,ALUUSDT,30,buy,0.006964,0.006975
2026-01-28T02:13:45,APEUSDT,0,sell,0.182754,0.182966
2026-01-28T02:13:45,APEXUSDT,45,sell,0.361188,0.361143
2026-01-28T02:13:45,APRUSDT,70,buy,0.109074,0.109209
2026-01-28T02:13:45,APTUSDT,15,sell,1.58455,1.586052
2026-01-28T02:13:45,ARBUSDT,0,sell,0.170573,0.17084
2026-01-28T02:13:45,ARCUSDT,85,buy,0.051993,0.051975
2026-01-28T02:13:45,ARIAUSDT,0,sell,0.072981,0.073205
2026-01-28T02:13:45,ARKMUSDT,55,buy,0.16686,0.167041
2026-01-28T02:13:45,ARPAUSDT,20,sell,0.012535,0.012546
2026-01-28T02:13:45,ASTERUSDT,45,sell,0.668038,0.667876
2026-01-28T02:13:45,ASTRUSDT,20,sell,0.011289,0.011298
2026-01-28T02:13:45,ATHUSDT,55,buy,0.009041,0.009053
2026-01-28T02:13:45,ATOMUSDT,40,buy,2.221975,2.22611
2026-01-28T02:13:45,ATUSDT,45,buy,0.160504,0.160666
2026-01-28T02:13:45,AUCTIONUSDT,85,buy,6.395125,6.34281
2026-01-28T02:13:45,AVAAIUSDT,55,buy,0.009093,0.009127
2026-01-28T02:13:45,AVAXUSDT,0,sell,12.037625,12.079952
2026-01-28T02:13:45,AVLUSDT,65,buy,0.059489,0.059545
2026-01-28T02:13:45,AVNTUSDT,45,sell,0.311188,0.311914
2026-01-28T02:13:45,AXLUSDT,25,sell,0.085394,0.085328
2026-01-28T02:13:45,AXSUSDT,55,buy,2.5305,2.524933
2026-01-28T02:13:45,B2USDT,0,sell,0.817275,0.819557
2026-01-28T02:13:45,B3USDT,0,sell,0.000816,0.000817
2026-01-28T02:13:45,BABYUSDT,0,sell,0.017732,0.017748
2026-01-28T02:13:45,BANANAUSDT,0,sell,6.340375,6.349619
2026-01-28T02:13:45,BEAMUSDT,55,buy,0.003259,0.003256
2026-01-28T02:13:45,BEATUSDT,85,buy,0.280757,0.277919
2026-01-28T02:13:45,BERAUSDT,0,sell,0.635,0.635862
2026-01-28T02:13:45,BIGTIMEUSDT,60,buy,0.021234,0.021238
2026-01-28T02:13:45,BLASTUSDT,85,buy,0.000741,0.00074
2026-01-28T02:13:45,BLUAIUSDT,20,sell,0.006803,0.006816
2026-01-28T02:13:45,BLURUSDT,15,sell,0.029054,0.02907
2026-01-28T02:13:45,BNBUSDT,0,sell,895.0625,895.680952
2026-01-28T02:13:45,BOBBOBUSDT,55,sell,0.009559,0.009548
2026-01-28T02:13:45,BOMEUSDT,0,sell,0.000586,0.000587
2026-01-28T02:13:45,BREVUSDT,10,buy,0.214913,0.215358
2026-01-28T02:13:45,BROCCOLIUSDT,55,buy,0.018328,0.018327
2026-01-28T02:13:45,BRUSDT,85,buy,0.06778,0.06734
2026-01-28T02:13:45,BSVUSDT,0,sell,17.814375,17.824333
2026-01-28T02:13:45,BTRUSDT,35,buy,0.130873,0.13063
2026-01-28T02:13:45,CAKEUSDT,0,sell,1.916888,1.918843
2026-01-28T02:13:45,CARVUSDT,65,buy,0.094862,0.094848
2026-01-28T02:13:45,CELOUSDT,95,buy,0.119882,0.119755
2026-01-28T02:13:45,CFXUSDT,0,sell,0.06778,0.067867
2026-01-28T02:13:45,CHILLGUYUSDT,0,sell,0.016009,0.016032
2026-01-28T02:13:45,CHRUSDT,0,sell,0.038455,0.038488
2026-01-28T02:13:45,CHZUSDT,20,sell,0.056481,0.05649
2026-01-28T02:13:45,CKBUSDT,55,buy,0.002412,0.002413
2026-01-28T02:13:45,CLANKERUSDT,45,sell,28.387875,28.501524
2026-01-28T02:13:45,CLOUSDT,0,sell,0.330612,0.33229
2026-01-28T02:13:45,COAIUSDT,0,sell,0.367775,0.36809
2026-01-28T02:13:45,COMPUSDT,25,sell,23.77425,23.777048
2026-01-28T02:13:45,COOKUSDT,65,sell,0.00375,0.003748
2026-01-28T02:13:45,COTIUSDT,15,sell,0.017374,0.01738
2026-01-28T02:13:45,COWUSDT,10,buy,0.199831,0.200097
2026-01-28T02:13:45,CROUSDT,40,buy,0.090961,0.090964
2026-01-28T02:13:45,CRVUSDT,0,sell,0.343763,0.344319
2026-01-28T02:13:45,CYBERUSDT,60,buy,0.785963,0.787143
2026-01-28T02:13:45,DASHUSDT,60,buy,61.41125,61.437619
2026-01-28T02:13:45,DBRUSDT,100,buy,0.015924,0.015895
2026-01-28T02:13:45,DENTUSDT,55,sell,0.000188,0.000188
2026-01-28T02:13:45,DOGEUSDT,0,sell,0.124666,0.124889
2026-01-28T02:13:45,DOGUSDT,25,sell,0.001241,0.001242
2026-01-28T02:13:45,DOLOUSDT,85,buy,0.046399,0.046374
2026-01-28T02:13:45,DOTUSDT,0,sell,1.863737,1.866167
2026-01-28T02:13:45,DRIFTUSDT,85,buy,0.147663,0.147535
2026-01-28T02:13:45,DUSKUSDT,20,sell,0.146769,0.146987
2026-01-28T02:13:45,DYDXUSDT,0,sell,0.169754,0.169846
2026-01-28T02:13:45,EDUUSDT,85,buy,0.146371,0.146511
2026-01-28T02:13:45,EIGENUSDT,15,sell,0.3346,0.334538
2026-01-28T02:13:45,ELSAUSDT,35,buy,0.123616,0.124371
2026-01-28T02:13:45,ENAUSDT,0,sell,0.173049,0.173339
2026-01-28T02:13:45,ENJUSDT,0,sell,0.027355,0.027423
2026-01-28T02:13:45,ENSOUSDT,55,buy,1.358075,1.361071
2026-01-28T02:13:45,ENSUSDT,0,sell,8.99525,9.005857
2026-01-28T02:13:45,EPTUSDT,10,buy,0.001947,0.001949
2026-01-28T02:13:45,ERAUSDT,15,sell,0.203978,0.204033
2026-01-28T02:13:45,ESPORTSUSDT,45,sell,0.509459,0.510101
2026-01-28T02:13:45,ESUSDT,0,sell,0.152451,0.152943
2026-01-28T02:13:45,ETCUSDT,0,sell,11.508625,11.523333
2026-01-28T02:13:45,ETHBTCUSDT,0,sell,0.033744,0.033755
2026-01-28T02:13:45,ETHFIUSDT,55,buy,0.626988,0.62761
2026-01-28T02:13:45,ETHUSDT,0,sell,3011.09625,3013.534762
2026-01-28T02:13:45,EULUSDT,35,buy,1.8576,1.860695
2026-01-28T02:13:45,EVAAUSDT,30,buy,0.878725,0.880343
2026-01-28T02:13:45,FARTCOINUSDT,25,sell,0.30755,0.308133
2026-01-28T02:13:45,FFUSDT,40,sell,0.092424,0.092111
2026-01-28T02:13:45,FHEUSDT,100,buy,0.141687,0.141099
2026-01-28T02:13:45,FIDAUSDT,0,sell,0.025242,0.02529
2026-01-28T02:13:45,FIGHTUSDT,35,buy,0.023342,0.023598
2026-01-28T02:13:45,FILUSDT,15,sell,1.267187,1.268405
2026-01-28T02:13:45,FLOCKUSDT,20,sell,0.078259,0.078293
2026-01-28T02:13:45,FLOWUSDT,55,buy,0.073329,0.073474
2026-01-28T02:13:45,FLRUSDT,0,sell,0.010594,0.010607
2026-01-28T02:13:45,FLUIDUSDT,85,buy,2.93875,2.938762
2026-01-28T02:13:45,FOGOUSDT,80,buy,0.041475,0.041263
2026-01-28T02:13:45,FOLKSUSDT,0,sell,2.344538,2.34759
2026-01-28T02:13:45,FORMUSDT,85,buy,0.315425,0.315429
2026-01-28T02:13:45,GALAUSDT,0,sell,0.00602,0.006021
2026-01-28T02:13:45,GASUSDT,15,sell,1.9354,1.937076
2026-01-28T02:13:45,GIGGLEUSDT,0,sell,48.65,48.797143
2026-01-28T02:13:45,GLMUSDT,0,sell,0.237268,0.237597
2026-01-28T02:13:45,GMTUSDT,30,sell,0.015826,0.015827
