data,symbol,tipo,preco,volume,extra
2026-01-22 14:24:46,KAITOUSDT,SMA2_baixa,0.4162,2209464.0,-2.156272167684961
2026-01-22 14:24:46,KGENUSDT,SMA2_alta,0.33774,2948675.0,9.510309423704335
2026-01-22 14:24:46,KITEUSDT,SMA2_alta,0.11081,1016045.0,2.20997116471351
2026-01-22 14:24:47,LQTYUSDT,SMA2_baixa,0.3305,22902.5,-2.464699949571345
2026-01-22 14:24:47,LITUSDT,SMA2_alta,1.8014,1663897.6,2.545308675263154
2026-01-22 14:24:47,MANAUSDT,SMA2_alta,0.1633,3011958.7,3.727546438048594
2026-01-22 14:24:48,MINAUSDT,SMA2_alta,0.08894,3619230.2,4.3177851306927195
2026-01-22 14:24:48,NAORISUSDT,SMA2_baixa,0.03254,14043240.0,-7.271087599145355
2026-01-22 14:24:48,NIGHTUSDT,SMA2_baixa,0.05763,9223550.0,-3.574837014451815
2026-01-22 14:24:48,NTRNUSDT,SMA2_baixa,0.02312,707191.0,-2.084105701103962
2026-01-22 14:24:49,PENDLEUSDT,SMA2_alta,2.1272,340426.0,3.955764564193508
2026-01-22 14:24:50,PLUMEUSDT,SMA2_alta,0.015139,4944118.0,2.5055517285849627
2026-01-22 14:24:50,PROMUSDT,SMA2_baixa,2.293,202104.3,-5.324175025439763
2026-01-22 14:24:50,POWERUSDT,SMA2_alta,0.19627,1036914.0,3.978848379419035
2026-01-22 14:24:50,PIPPINUSDT,SMA2_alta,0.38298,4613662.0,7.4269699524282045
2026-01-22 14:24:50,PUFFERUSDT,SMA2_baixa,0.04796,292343.0,-2.158917153183216
2026-01-22 14:24:51,RIVERUSDT,SMA2_alta,52.389,851191.9,5.628544341823853
2026-01-22 14:24:51,ROAMUSDT,SMA2_baixa,0.03515,885523.0,-2.430908351960981
2026-01-22 14:24:51,RONINUSDT,SMA2_alta,0.15879,569620.8,4.626918151856753
2026-01-22 14:24:51,SAGAUSDT,SMA2_baixa,0.05212,1245900.3,-3.0342067755728586
2026-01-22 14:24:51,SANDUSDT,SMA2_alta,0.15685,16030848.0,6.095564461041024
2026-01-22 14:24:51,SCRTUSDT,SMA2_alta,0.18681,4089456.7,7.484941409784835
2026-01-22 14:24:51,SENTUSDT,SMA2_alta,0.03139,289959530.0,5.84249230115748
2026-01-22 14:24:51,SHELLUSDT,SMA2_baixa,0.04831,757016.0,-3.7153404106416152
2026-01-22 14:24:51,ROSEUSDT,SMA2_alta,0.019678,135818953.0,2.817565180356112
2026-01-22 14:24:52,SIRENUSDT,SMA2_alta,0.08164,825943.0,3.0412262896339217
2026-01-22 14:24:52,SKYUSDT,SMA2_alta,0.06645,1533150.0,2.243899817263243
2026-01-22 14:45:11,0GUSDT,SMA2_alta,0.807,6200428.2,2.5201363073110157
2026-01-22 14:45:14,4USDT,SMA2_baixa,0.02025,8152118.0,-2.047619047619061
2026-01-22 14:45:14,A2ZUSDT,SMA2_alta,0.0014002,10624300.0,2.219198277797053
2026-01-22 14:45:14,AGLDUSDT,SMA2_alta,0.2828,118415.9,3.0071310702498746
2026-01-22 14:45:14,AERGOUSDT,SMA2_baixa,0.06231,1260971.0,-3.7163453087863294
2026-01-22 14:45:14,AIOUSDT,SMA2_baixa,0.16033,186240.0,-2.518206496719548
2026-01-22 14:45:15,ALCHUSDT,SMA2_alta,0.12204,9882512.0,8.565107458912765
2026-01-22 14:45:15,ARCUSDT,SMA2_baixa,0.06527,7962910.0,-8.445413556873648
2026-01-22 14:45:15,ARIAUSDT,SMA2_baixa,0.08679,113783.0,-3.0725506010676926
2026-01-22 14:45:15,ATHUSDT,SMA2_alta,0.008704,16539640.0,2.068356639530807
2026-01-22 14:45:16,ARPAUSDT,SMA2_baixa,0.01502,12532150.0,-2.237373977553743
2026-01-22 14:45:16,AVAAIUSDT,SMA2_baixa,0.009601,3766474.0,-2.7743885805546116
2026-01-22 14:45:16,AXSUSDT,SMA2_alta,2.4835,7764847.9,3.86313957836003
2026-01-22 14:45:16,BANANAS31USDT,SMA2_alta,0.004363,56915500.0,3.5399135588225596
2026-01-22 14:45:17,BEATUSDT,SMA2_baixa,0.2575,4419454.0,-2.3592233009708727
2026-01-22 14:45:17,BERAUSDT,SMA2_baixa,0.7924,3126666.0,-5.853975865964747
2026-01-22 14:45:17,BIGTIMEUSDT,SMA2_alta,0.021584,3953411.0,3.2909628825585076
2026-01-22 14:45:17,BLESSUSDT,SMA2_alta,0.008975,3920650.0,2.9579519830216072
2026-01-22 14:45:17,BRUSDT,SMA2_alta,0.05021,164099.0,2.892612930454017
2026-01-22 14:45:17,BREVUSDT,SMA2_baixa,0.2332,1161810.0,-2.544055786980324
2026-01-22 14:45:18,BTRUSDT,SMA2_baixa,0.0646,13171138.0,-3.2437711926875776
2026-01-22 14:45:18,CCUSDT,SMA2_alta,0.14832,3263750.0,4.0124794524066285
2026-01-22 14:45:18,CLOUSDT,SMA2_baixa,0.5888,526897.0,-7.970205745341634
2026-01-22 14:45:18,CLANKERUSDT,SMA2_baixa,28.77,6238.85,-8.604159425327312
2026-01-22 14:45:19,CUDISUSDT,SMA2_baixa,0.0282,99400.0,-2.7961415062478707
2026-01-22 14:45:19,CTKUSDT,SMA2_baixa,0.2433,13029.3,-2.371410956491112
2026-01-22 14:45:19,DASHUSDT,SMA2_baixa,64.4,48236.99,-3.31383096716946
2026-01-22 14:45:20,DBRUSDT,SMA2_baixa,0.016495,1151100.0,-2.0461106540221294
2026-01-22 14:45:20,CYSUSDT,SMA2_baixa,0.4152,372966.0,-5.831670336728151
2026-01-22 14:45:20,DUSKUSDT,SMA2_baixa,0.17798,23275717.0,-9.89865099877461
2026-01-22 14:45:20,EDUUSDT,SMA2_alta,0.16793,360613.1,2.7103129705404605
2026-01-22 14:45:20,ENSOUSDT,SMA2_alta,0.6751,2370137.5,3.7444188162600165
2026-01-22 14:45:21,EPTUSDT,SMA2_baixa,0.00187,5693640.0,-2.9420677361853858
2026-01-22 14:45:21,FHEUSDT,SMA2_baixa,0.13241,55765529.0,-16.09943501605763
2026-01-22 14:45:21,FLOWUSDT,SMA2_baixa,0.07914,10822257.7,-2.5058816804457624
2026-01-22 14:45:22,GPSUSDT,SMA2_baixa,0.00712,42738594.0,-2.036182450508313
2026-01-22 14:45:22,HANAUSDT,SMA2_alta,0.024265,119781780.0,10.12204036776466
2026-01-22 14:45:22,GUNUSDT,SMA2_alta,0.038026,172624018.0,7.514235247562431
2026-01-22 14:45:23,IMXUSDT,SMA2_alta,0.2474,675835.5,2.5575509104207654
2026-01-22 14:45:24,IOUSDT,SMA2_alta,0.15909,1467649.4,3.344842242635942
2026-01-22 14:45:24,IPUSDT,SMA2_alta,2.4745,816172.7,2.0279710186762157
2026-01-22 14:45:24,ICNTUSDT,SMA2_alta,0.3923,1419439.0,4.499259555976345
2026-01-22 14:45:24,KAITOUSDT,SMA2_baixa,0.4146,2545728.0,-2.194455929984148
2026-01-22 14:45:25,LITUSDT,SMA2_alta,1.8012,1807175.2,2.5447320833729847
2026-01-22 14:45:25,LQTYUSDT,SMA2_baixa,0.3294,29106.3,-2.498771214618213
2026-01-22 14:45:25,KGENUSDT,SMA2_alta,0.34211,3383888.0,9.48767174579048
